timestamp,employee_id,system_accessed,action,bytes_transferred
2024-09-11 17:35:00,EMP-0050,Routing_Portal,Query,66844
2024-09-11 17:49:00,EMP-0080,Routing_Portal,View,92662
2024-09-11 17:55:00,EMP-0096,HR_Portal,Download,20796424
2024-09-11 18:04:00,EMP-0075,Inventory_DB,Query,15222
2024-09-11 18:28:00,EMP-0061,Routing_Portal,Query,52680
2024-09-11 18:51:00,EMP-0046,Inventory_DB,View,70800
2024-09-11 18:59:00,EMP-0101,Inventory_DB,Download,13998453
2024-09-11 19:13:00,EMP-0120,Routing_Portal,View,18795
2024-09-11 19:17:00,EMP-0098,Inventory_DB,View,51006
2024-09-11 20:22:00,EMP-0118,Inventory_DB,View,37774
2024-09-11 20:35:00,EMP-0001,Routing_Portal,Query,5379
2024-09-11 20:51:00,EMP-0043,Inventory_DB,View,47490
2024-09-11 22:21:00,EMP-0145,Routing_Portal,View,71665
2024-09-12 06:00:00,EMP-0036,Financial_Ledger,View,64309
2024-09-12 06:05:00,EMP-0020,Routing_Portal,View,64150
2024-09-12 07:01:00,EMP-0137,Inventory_DB,Download,15862268
2024-09-12 07:13:00,EMP-0135,Inventory_DB,View,28753
2024-09-12 07:33:00,EMP-0082,Inventory_DB,Query,74722
2024-09-12 07:40:00,EMP-0109,Inventory_DB,Query,45526
2024-09-12 07:58:00,EMP-0024,Routing_Portal,Query,37900
2024-09-12 08:34:00,EMP-0041,Routing_Portal,View,53724
2024-09-12 08:36:00,EMP-0124,Financial_Ledger,View,84760
2024-09-12 09:00:00,EMP-0100,Routing_Portal,View,60261
2024-09-12 09:15:00,EMP-0041,Inventory_DB,Query,57140
2024-09-12 09:17:00,EMP-0053,Inventory_DB,View,31878
2024-09-12 09:20:00,EMP-0077,Financial_Ledger,Query,89206
2024-09-12 09:40:00,EMP-0083,Routing_Portal,View,68167
2024-09-12 09:42:00,EMP-0118,Inventory_DB,View,82908
2024-09-12 09:50:00,EMP-0088,Financial_Ledger,View,87035
2024-09-12 10:02:00,EMP-0107,Financial_Ledger,Download,9075655
2024-09-12 10:13:00,EMP-0117,Inventory_DB,View,67962
2024-09-12 10:28:00,EMP-0003,Inventory_DB,View,65998
2024-09-12 10:43:00,EMP-0110,Inventory_DB,View,13831
2024-09-12 10:52:00,EMP-0119,HR_Portal,View,57296
2024-09-12 11:00:00,EMP-0022,Inventory_DB,Download,12735344
2024-09-12 11:11:00,EMP-0062,Routing_Portal,View,10196
2024-09-12 11:24:00,EMP-0081,Customer_CRM,View,65995
2024-09-12 11:27:00,EMP-0105,Inventory_DB,View,46066
2024-09-12 11:42:00,EMP-0135,Inventory_DB,View,48847
2024-09-12 11:44:00,EMP-0121,Routing_Portal,Query,65200
2024-09-12 11:54:00,EMP-0048,Routing_Portal,Query,51646
2024-09-12 12:05:00,EMP-0073,Financial_Ledger,Query,59034
2024-09-12 12:30:00,EMP-0092,Routing_Portal,View,25014
2024-09-12 12:35:00,EMP-0102,Inventory_DB,View,65860
2024-09-12 12:40:00,EMP-0093,Customer_CRM,View,42786
2024-09-12 12:50:00,EMP-0054,Routing_Portal,Query,29506
2024-09-12 12:59:00,EMP-0042,Financial_Ledger,Query,42761
2024-09-12 13:08:00,EMP-0097,Inventory_DB,Query,65094
2024-09-12 13:19:00,EMP-0099,HR_Portal,Query,20764
2024-09-12 13:34:00,EMP-0104,Routing_Portal,Export,18423666
2024-09-12 13:41:00,EMP-0056,Customer_CRM,View,42384
2024-09-12 13:50:00,EMP-0137,Inventory_DB,View,87496
2024-09-12 13:54:00,EMP-0007,Customer_CRM,View,64582
2024-09-12 13:56:00,EMP-0099,Routing_Portal,Query,56579
2024-09-12 14:02:00,EMP-0061,Inventory_DB,Query,66404
2024-09-12 14:07:00,EMP-0141,Customer_CRM,View,39574
2024-09-12 14:19:00,EMP-0072,Inventory_DB,View,59565
2024-09-12 14:21:00,EMP-0099,Customer_CRM,View,46128
2024-09-12 14:33:00,EMP-0144,Routing_Portal,View,38900
2024-09-12 14:47:00,EMP-0094,Routing_Portal,Query,55167
2024-09-12 14:51:00,EMP-0141,Customer_CRM,Download,14378897
2024-09-12 14:55:00,EMP-0120,Routing_Portal,View,77071
2024-09-12 15:16:00,EMP-0079,Financial_Ledger,View,56281
2024-09-12 15:27:00,EMP-0101,Inventory_DB,View,56904
2024-09-12 15:42:00,EMP-0107,Customer_CRM,View,46626
2024-09-12 15:44:00,EMP-0146,Inventory_DB,Query,75858
2024-09-12 15:47:00,EMP-0084,HR_Portal,View,12657
2024-09-12 15:56:00,EMP-0072,Inventory_DB,Download,5711302
2024-09-12 16:02:00,EMP-0051,HR_Portal,Query,26310
2024-09-12 16:17:00,EMP-0122,Routing_Portal,Download,15096066
2024-09-12 16:22:00,EMP-0124,Customer_CRM,Query,10301
2024-09-12 16:32:00,EMP-0013,Inventory_DB,View,28732
2024-09-12 16:44:00,EMP-0002,Inventory_DB,View,63714
2024-09-12 17:08:00,EMP-0015,Financial_Ledger,View,60738
2024-09-12 17:12:00,EMP-0118,Routing_Portal,Download,7649935
2024-09-12 17:26:00,EMP-0055,Inventory_DB,View,64038
2024-09-12 17:40:00,EMP-0111,Customer_CRM,View,81004
2024-09-12 17:46:00,EMP-0044,Routing_Portal,View,93119
2024-09-12 17:52:00,EMP-0148,Customer_CRM,View,53548
2024-09-12 18:01:00,EMP-0048,Inventory_DB,Download,16482942
2024-09-12 19:09:00,EMP-0101,Inventory_DB,Download,14499044
2024-09-12 19:37:00,EMP-0114,Inventory_DB,View,84067
2024-09-12 20:04:00,EMP-0078,HR_Portal,View,60600
2024-09-12 20:47:00,EMP-0039,Financial_Ledger,View,31192
2024-09-12 21:41:00,EMP-0062,Financial_Ledger,Export,19235660
2024-09-13 00:02:00,EMP-0139,Customer_CRM,View,37726
2024-09-13 05:49:00,EMP-0098,Routing_Portal,View,61949
2024-09-13 06:05:00,EMP-0057,Routing_Portal,Query,24469
2024-09-13 06:56:00,EMP-0016,Routing_Portal,View,47723
2024-09-13 07:10:00,EMP-0110,Customer_CRM,View,98925
2024-09-13 07:28:00,EMP-0093,Inventory_DB,Query,26061
2024-09-13 07:58:00,EMP-0091,Routing_Portal,Query,54761
2024-09-13 08:07:00,EMP-0061,Inventory_DB,Download,20850620
2024-09-13 08:15:00,EMP-0097,Routing_Portal,View,45338
2024-09-13 08:22:00,EMP-0027,Routing_Portal,View,71652
2024-09-13 08:27:00,EMP-0028,Routing_Portal,View,59497
2024-09-13 08:52:00,EMP-0075,HR_Portal,Query,37743
2024-09-13 09:07:00,EMP-0137,Routing_Portal,View,34203
2024-09-13 09:22:00,EMP-0076,Inventory_DB,View,54081
2024-09-13 09:31:00,EMP-0035,Inventory_DB,View,14147
2024-09-13 09:36:00,EMP-0050,Routing_Portal,View,24351
2024-09-13 09:38:00,EMP-0112,HR_Portal,View,53957
2024-09-13 10:03:00,EMP-0091,Inventory_DB,View,25576
2024-09-13 10:17:00,EMP-0106,HR_Portal,View,44973
2024-09-13 10:22:00,EMP-0028,Routing_Portal,Query,25641
2024-09-13 10:29:00,EMP-0058,Inventory_DB,Query,75058
2024-09-13 10:36:00,EMP-0094,Inventory_DB,Query,68052
2024-09-13 10:46:00,EMP-0009,Financial_Ledger,View,59041
2024-09-13 10:59:00,EMP-0043,Financial_Ledger,View,53816
2024-09-13 11:09:00,EMP-0070,Routing_Portal,View,39300
2024-09-13 11:23:00,EMP-0080,Financial_Ledger,View,26784
2024-09-13 11:32:00,EMP-0005,Routing_Portal,View,92580
2024-09-13 11:37:00,EMP-0138,Routing_Portal,Query,62381
2024-09-13 11:52:00,EMP-0091,Inventory_DB,View,46752
2024-09-13 12:04:00,EMP-0006,HR_Portal,View,58939
2024-09-13 12:08:00,EMP-0110,Inventory_DB,View,69226
2024-09-13 12:13:00,EMP-0018,Routing_Portal,Query,76283
2024-09-13 12:21:00,EMP-0051,Customer_CRM,Query,83813
2024-09-13 12:26:00,EMP-0113,Customer_CRM,Query,64878
2024-09-13 12:35:00,EMP-0129,Financial_Ledger,Query,33524
2024-09-13 12:38:00,EMP-0004,HR_Portal,Query,51636
2024-09-13 12:41:00,EMP-0134,Routing_Portal,View,60194
2024-09-13 12:44:00,EMP-0104,Inventory_DB,View,48381
2024-09-13 12:56:00,EMP-0106,HR_Portal,Query,51712
2024-09-13 13:10:00,EMP-0038,Financial_Ledger,View,11942
2024-09-13 13:16:00,EMP-0115,Routing_Portal,Query,83684
2024-09-13 13:27:00,EMP-0001,Routing_Portal,View,46802
2024-09-13 13:32:00,EMP-0112,Routing_Portal,Query,84557
2024-09-13 13:43:00,EMP-0108,Routing_Portal,View,69011
2024-09-13 13:58:00,EMP-0083,Routing_Portal,View,58274
2024-09-13 14:17:00,EMP-0013,Inventory_DB,Query,90963
2024-09-13 14:25:00,EMP-0009,Customer_CRM,View,36120
2024-09-13 14:40:00,EMP-0145,Routing_Portal,View,105555
2024-09-13 14:53:00,EMP-0003,Financial_Ledger,View,51934
2024-09-13 15:07:00,EMP-0097,Inventory_DB,View,12736
2024-09-13 15:09:00,EMP-0098,Routing_Portal,Query,35798
2024-09-13 15:15:00,EMP-0012,HR_Portal,View,52447
2024-09-13 15:28:00,EMP-0003,Routing_Portal,Query,13366
2024-09-13 15:43:00,EMP-0062,Financial_Ledger,View,47214
2024-09-13 15:46:00,EMP-0112,Routing_Portal,Download,12677857
2024-09-13 15:49:00,EMP-0076,Routing_Portal,View,35620
2024-09-13 15:51:00,EMP-0129,Financial_Ledger,View,38786
2024-09-13 16:04:00,EMP-0078,Inventory_DB,Query,34071
2024-09-13 16:08:00,EMP-0091,Routing_Portal,View,54044
2024-09-13 16:19:00,EMP-0023,Inventory_DB,View,55663
2024-09-13 16:27:00,EMP-0149,Inventory_DB,Download,14315343
2024-09-13 16:40:00,EMP-0121,HR_Portal,Query,51296
2024-09-13 16:42:00,EMP-0117,Routing_Portal,View,56180
2024-09-13 16:47:00,EMP-0119,Routing_Portal,Query,61396
2024-09-13 16:53:00,EMP-0080,Customer_CRM,View,54558
2024-09-13 16:58:00,EMP-0093,Routing_Portal,Query,87512
2024-09-13 17:17:00,EMP-0105,Financial_Ledger,Download,23603110
2024-09-13 17:23:00,EMP-0122,Inventory_DB,View,29010
2024-09-13 17:34:00,EMP-0076,Routing_Portal,View,28694
2024-09-13 17:46:00,EMP-0128,Financial_Ledger,Query,29300
2024-09-13 17:57:00,EMP-0132,Inventory_DB,Export,18883640
2024-09-13 18:09:00,EMP-0110,Routing_Portal,Query,37990
2024-09-13 18:19:00,EMP-0034,Inventory_DB,Query,73805
2024-09-13 18:26:00,EMP-0109,Routing_Portal,Download,10360273
2024-09-13 18:28:00,EMP-0136,Inventory_DB,Export,7797407
2024-09-13 18:35:00,EMP-0097,Inventory_DB,View,15279
2024-09-13 18:50:00,EMP-0008,Inventory_DB,View,16611
2024-09-13 19:04:00,EMP-0010,Inventory_DB,Download,12908981
2024-09-13 19:29:00,EMP-0122,Routing_Portal,View,91140
2024-09-13 19:36:00,EMP-0120,Routing_Portal,View,64453
2024-09-13 20:05:00,EMP-0090,HR_Portal,Query,52555
2024-09-13 20:41:00,EMP-0108,Routing_Portal,View,35681
2024-09-14 01:33:00,EMP-0088,Financial_Ledger,View,43248
2024-09-14 05:27:00,EMP-0144,Routing_Portal,Query,34261
2024-09-14 06:33:00,EMP-0115,Routing_Portal,View,41920
2024-09-14 06:41:00,EMP-0096,Inventory_DB,View,53969
2024-09-14 06:51:00,EMP-0023,Routing_Portal,View,62920
2024-09-14 06:58:00,EMP-0044,Inventory_DB,Query,42777
2024-09-14 07:48:00,EMP-0134,Routing_Portal,Query,63032
2024-09-14 08:07:00,EMP-0144,Routing_Portal,View,48504
2024-09-14 08:15:00,EMP-0136,Inventory_DB,Query,42308
2024-09-14 08:35:00,EMP-0142,Financial_Ledger,Query,58751
2024-09-14 08:39:00,EMP-0027,Routing_Portal,View,39818
2024-09-14 08:53:00,EMP-0021,Inventory_DB,View,51667
2024-09-14 09:04:00,EMP-0046,Routing_Portal,View,49596
2024-09-14 09:19:00,EMP-0064,Routing_Portal,Query,70983
2024-09-14 09:29:00,EMP-0091,Inventory_DB,View,48406
2024-09-14 09:31:00,EMP-0064,Routing_Portal,View,57120
2024-09-14 09:41:00,EMP-0033,Routing_Portal,View,29500
2024-09-14 09:55:00,EMP-0138,Routing_Portal,View,45461
2024-09-14 09:58:00,EMP-0089,Inventory_DB,View,76093
2024-09-14 10:04:00,EMP-0134,Routing_Portal,Query,77176
2024-09-14 10:19:00,EMP-0054,Financial_Ledger,Query,63673
2024-09-14 10:26:00,EMP-0003,Inventory_DB,View,39215
2024-09-14 10:32:00,EMP-0099,Inventory_DB,View,33907
2024-09-14 10:36:00,EMP-0075,Customer_CRM,Query,33516
2024-09-14 10:50:00,EMP-0036,Financial_Ledger,View,38930
2024-09-14 11:02:00,EMP-0016,Financial_Ledger,Query,57374
2024-09-14 11:10:00,EMP-0092,Inventory_DB,Query,35639
2024-09-14 11:25:00,EMP-0101,Inventory_DB,View,29436
2024-09-14 11:37:00,EMP-0125,Inventory_DB,View,26300
2024-09-14 11:43:00,EMP-0138,Inventory_DB,View,35447
2024-09-14 11:54:00,EMP-0142,Financial_Ledger,View,8439
2024-09-14 11:58:00,EMP-0084,Routing_Portal,View,19792
2024-09-14 12:04:00,EMP-0125,Routing_Portal,Query,30393
2024-09-14 12:10:00,EMP-0113,Customer_CRM,View,43141
2024-09-14 12:16:00,EMP-0149,Inventory_DB,Query,82502
2024-09-14 12:31:00,EMP-0065,Inventory_DB,View,65638
2024-09-14 12:44:00,EMP-0150,Routing_Portal,View,54302
2024-09-14 12:47:00,EMP-0059,Routing_Portal,View,18059
2024-09-14 12:57:00,EMP-0131,Financial_Ledger,Query,39638
2024-09-14 12:59:00,EMP-0132,Routing_Portal,View,62756
2024-09-14 13:11:00,EMP-0073,Customer_CRM,View,75560
2024-09-14 13:17:00,EMP-0131,Financial_Ledger,View,3337
2024-09-14 13:22:00,EMP-0039,Inventory_DB,View,77321
2024-09-14 13:26:00,EMP-0106,HR_Portal,View,46481
2024-09-14 13:29:00,EMP-0056,Routing_Portal,Query,68328
2024-09-14 13:37:00,EMP-0059,Customer_CRM,View,38533
2024-09-14 13:42:00,EMP-0098,Inventory_DB,Query,48820
2024-09-14 13:53:00,EMP-0140,Inventory_DB,View,25823
2024-09-14 13:56:00,EMP-0049,Routing_Portal,View,51786
2024-09-14 14:04:00,EMP-0041,Inventory_DB,Query,80969
2024-09-14 14:14:00,EMP-0013,Inventory_DB,Query,76293
2024-09-14 14:25:00,EMP-0075,Inventory_DB,View,66605
2024-09-14 14:40:00,EMP-0034,Routing_Portal,View,33844
2024-09-14 14:51:00,EMP-0018,Financial_Ledger,View,45133
2024-09-14 14:53:00,EMP-0109,Routing_Portal,Query,38222
2024-09-14 15:07:00,EMP-0017,Inventory_DB,View,56900
2024-09-14 15:14:00,EMP-0132,Routing_Portal,Query,69691
2024-09-14 15:22:00,EMP-0123,HR_Portal,View,26321
2024-09-14 15:54:00,EMP-0139,Financial_Ledger,Query,39258
2024-09-14 16:02:00,EMP-0005,Routing_Portal,View,68616
2024-09-14 16:16:00,EMP-0145,HR_Portal,View,72097
2024-09-14 16:29:00,EMP-0128,Financial_Ledger,Query,25745
2024-09-14 16:34:00,EMP-0004,HR_Portal,View,48418
2024-09-14 16:39:00,EMP-0070,Routing_Portal,View,74795
2024-09-14 16:49:00,EMP-0022,Inventory_DB,View,74658
2024-09-14 16:51:00,EMP-0046,Routing_Portal,View,42646
2024-09-14 16:57:00,EMP-0110,Routing_Portal,View,71616
2024-09-14 17:04:00,EMP-0078,Inventory_DB,Export,16851661
2024-09-14 17:17:00,EMP-0041,Inventory_DB,Query,30799
2024-09-14 17:23:00,EMP-0146,Inventory_DB,Query,83829
2024-09-14 17:35:00,EMP-0114,Routing_Portal,View,41779
2024-09-14 17:38:00,EMP-0139,HR_Portal,View,47620
2024-09-14 17:51:00,EMP-0109,Inventory_DB,Query,18339
2024-09-14 17:53:00,EMP-0090,Customer_CRM,View,40042
2024-09-14 18:15:00,EMP-0138,Inventory_DB,View,35681
2024-09-14 18:48:00,EMP-0109,Inventory_DB,Query,14386
2024-09-14 19:34:00,EMP-0068,Financial_Ledger,View,58700
2024-09-14 19:44:00,EMP-0146,Inventory_DB,Query,35681
2024-09-14 20:14:00,EMP-0114,Inventory_DB,View,68530
2024-09-14 20:25:00,EMP-0114,Inventory_DB,View,44002
2024-09-14 20:35:00,EMP-0146,Inventory_DB,Query,72608
2024-09-14 20:54:00,EMP-0109,Routing_Portal,View,51094
2024-09-14 23:38:00,EMP-0132,Inventory_DB,Download,14054964
2024-09-15 00:40:00,EMP-0040,Customer_CRM,Query,45988
2024-09-15 02:00:00,EMP-0016,Customer_CRM,Export,2500000000
2024-09-15 02:03:00,EMP-0016,Customer_CRM,Export,2500000000
2024-09-15 02:06:00,EMP-0016,Customer_CRM,Export,2500000000
2024-09-15 02:09:00,EMP-0016,Customer_CRM,Export,2500000000
2024-09-15 02:12:00,EMP-0016,Customer_CRM,Export,2500000000
2024-09-15 04:06:00,EMP-0009,Customer_CRM,Query,33041
2024-09-15 06:01:00,EMP-0083,Routing_Portal,View,40045
2024-09-15 06:16:00,EMP-0002,Routing_Portal,View,66475
2024-09-15 06:43:00,EMP-0044,Routing_Portal,View,66284
2024-09-15 06:58:00,EMP-0091,HR_Portal,View,47360
2024-09-15 07:28:00,EMP-0037,Inventory_DB,View,48218
2024-09-15 07:47:00,EMP-0082,Routing_Portal,View,22615
2024-09-15 08:05:00,EMP-0082,Routing_Portal,Query,40056
2024-09-15 08:15:00,EMP-0136,Routing_Portal,View,39334
2024-09-15 08:37:00,EMP-0102,Inventory_DB,Query,23457
2024-09-15 08:51:00,EMP-0027,Routing_Portal,View,73878
2024-09-15 09:01:00,EMP-0123,Inventory_DB,Query,45936
2024-09-15 09:06:00,EMP-0029,Routing_Portal,Download,14378916
2024-09-15 09:16:00,EMP-0145,Customer_CRM,View,65544
2024-09-15 09:29:00,EMP-0124,Financial_Ledger,Query,31577
2024-09-15 09:37:00,EMP-0083,Routing_Portal,View,63647
2024-09-15 09:51:00,EMP-0102,Financial_Ledger,Export,3674016
2024-09-15 10:04:00,EMP-0076,Routing_Portal,View,38458
2024-09-15 10:12:00,EMP-0061,Routing_Portal,View,9765
2024-09-15 10:26:00,EMP-0037,Routing_Portal,View,74678
2024-09-15 10:33:00,EMP-0134,Routing_Portal,View,64811
2024-09-15 10:44:00,EMP-0150,Routing_Portal,View,37168
2024-09-15 10:57:00,EMP-0042,Financial_Ledger,Query,50107
2024-09-15 11:02:00,EMP-0126,Financial_Ledger,View,32952
2024-09-15 11:09:00,EMP-0141,Routing_Portal,Query,58246
2024-09-15 11:17:00,EMP-0026,Financial_Ledger,Query,65464
2024-09-15 11:30:00,EMP-0005,Inventory_DB,View,37781
2024-09-15 11:38:00,EMP-0100,Inventory_DB,View,57717
2024-09-15 11:44:00,EMP-0046,Inventory_DB,View,32892
2024-09-15 11:55:00,EMP-0120,Inventory_DB,View,43432
2024-09-15 12:04:00,EMP-0111,Financial_Ledger,View,54389
2024-09-15 12:15:00,EMP-0039,Inventory_DB,View,65301
2024-09-15 12:22:00,EMP-0025,Financial_Ledger,Download,11703790
2024-09-15 12:32:00,EMP-0001,Routing_Portal,View,47841
2024-09-15 12:49:00,EMP-0086,Financial_Ledger,View,59040
2024-09-15 12:59:00,EMP-0101,HR_Portal,View,65424
2024-09-15 13:13:00,EMP-0060,Financial_Ledger,View,78071
2024-09-15 13:23:00,EMP-0131,Financial_Ledger,Query,46730
2024-09-15 13:28:00,EMP-0148,Routing_Portal,Query,88634
2024-09-15 13:32:00,EMP-0144,Routing_Portal,View,34125
2024-09-15 13:37:00,EMP-0135,Routing_Portal,Query,67041
2024-09-15 13:48:00,EMP-0098,Inventory_DB,View,82188
2024-09-15 13:59:00,EMP-0116,Financial_Ledger,Query,87316
2024-09-15 14:02:00,EMP-0048,Routing_Portal,View,47955
2024-09-15 14:16:00,EMP-0018,HR_Portal,View,29059
2024-09-15 14:18:00,EMP-0063,Financial_Ledger,Download,7409791
2024-09-15 14:22:00,EMP-0108,Customer_CRM,View,41552
2024-09-15 14:29:00,EMP-0094,Routing_Portal,Query,13391
2024-09-15 14:43:00,EMP-0106,Inventory_DB,View,34386
2024-09-15 14:47:00,EMP-0027,Inventory_DB,View,13733
2024-09-15 15:00:00,EMP-0138,Inventory_DB,View,56820
2024-09-15 15:12:00,EMP-0128,Financial_Ledger,View,72346
2024-09-15 15:24:00,EMP-0006,HR_Portal,View,46938
2024-09-15 15:34:00,EMP-0122,Inventory_DB,Query,79295
2024-09-15 15:47:00,EMP-0046,Routing_Portal,View,43292
2024-09-15 15:55:00,EMP-0059,Inventory_DB,Download,18217623
2024-09-15 16:03:00,EMP-0048,Inventory_DB,View,31009
2024-09-15 16:05:00,EMP-0083,Inventory_DB,View,54796
2024-09-15 16:17:00,EMP-0018,Routing_Portal,View,66424
2024-09-15 16:26:00,EMP-0142,Financial_Ledger,Query,57209
2024-09-15 16:36:00,EMP-0026,Financial_Ledger,Query,71150
2024-09-15 16:39:00,EMP-0117,Inventory_DB,View,53441
2024-09-15 16:54:00,EMP-0108,Inventory_DB,Download,15515536
2024-09-15 17:07:00,EMP-0140,Inventory_DB,Query,53733
2024-09-15 17:15:00,EMP-0070,Inventory_DB,View,74577
2024-09-15 17:30:00,EMP-0047,HR_Portal,Query,58162
2024-09-15 17:41:00,EMP-0048,Financial_Ledger,View,59661
2024-09-15 17:56:00,EMP-0084,Financial_Ledger,Query,54448
2024-09-15 17:58:00,EMP-0037,Routing_Portal,View,73955
2024-09-15 18:24:00,EMP-0123,Inventory_DB,View,3195
2024-09-15 18:49:00,EMP-0101,Inventory_DB,View,37635
2024-09-15 19:37:00,EMP-0132,Routing_Portal,Query,51266
2024-09-15 20:25:00,EMP-0054,HR_Portal,Download,15741137
2024-09-15 20:48:00,EMP-0010,Inventory_DB,Query,20490
2024-09-15 21:43:00,EMP-0055,Inventory_DB,Query,81433
2024-09-16 04:01:00,EMP-0121,Inventory_DB,Query,53874
2024-09-16 04:29:00,EMP-0084,Financial_Ledger,Query,39295
2024-09-16 06:12:00,EMP-0039,Inventory_DB,View,78351
2024-09-16 06:33:00,EMP-0089,Routing_Portal,View,69364
2024-09-16 07:39:00,EMP-0123,Inventory_DB,View,20497
2024-09-16 08:13:00,EMP-0123,Routing_Portal,View,6172
2024-09-16 08:20:00,EMP-0020,Inventory_DB,View,32652
2024-09-16 08:37:00,EMP-0035,Inventory_DB,View,67560
2024-09-16 09:01:00,EMP-0022,Financial_Ledger,View,66842
2024-09-16 09:14:00,EMP-0081,HR_Portal,View,57052
2024-09-16 09:19:00,EMP-0012,HR_Portal,Query,66823
2024-09-16 09:24:00,EMP-0033,Customer_CRM,View,46248
2024-09-16 09:28:00,EMP-0121,Routing_Portal,Query,74264
2024-09-16 09:31:00,EMP-0089,Inventory_DB,View,67409
2024-09-16 09:37:00,EMP-0014,HR_Portal,View,31845
2024-09-16 09:39:00,EMP-0126,Financial_Ledger,View,48937
2024-09-16 09:52:00,EMP-0031,Financial_Ledger,Download,15439618
2024-09-16 10:05:00,EMP-0067,Routing_Portal,View,67345
2024-09-16 10:11:00,EMP-0047,Customer_CRM,Query,31086
2024-09-16 10:16:00,EMP-0037,Inventory_DB,View,48698
2024-09-16 10:24:00,EMP-0037,Routing_Portal,Query,61680
2024-09-16 10:35:00,EMP-0049,Inventory_DB,View,40304
2024-09-16 10:42:00,EMP-0150,Financial_Ledger,View,68839
2024-09-16 10:44:00,EMP-0138,Routing_Portal,View,65729
2024-09-16 10:51:00,EMP-0084,Inventory_DB,Query,38663
2024-09-16 10:57:00,EMP-0140,Routing_Portal,Query,49632
2024-09-16 11:02:00,EMP-0023,Inventory_DB,View,54259
2024-09-16 11:06:00,EMP-0004,Inventory_DB,Query,49616
2024-09-16 11:16:00,EMP-0018,Customer_CRM,View,28581
2024-09-16 11:27:00,EMP-0108,Routing_Portal,Download,11158536
2024-09-16 11:36:00,EMP-0067,Inventory_DB,View,85654
2024-09-16 11:45:00,EMP-0003,Routing_Portal,View,41425
2024-09-16 11:54:00,EMP-0006,Routing_Portal,View,60885
2024-09-16 12:04:00,EMP-0027,Inventory_DB,View,39824
2024-09-16 12:10:00,EMP-0043,Routing_Portal,Download,5215269
2024-09-16 12:25:00,EMP-0058,Routing_Portal,Query,91471
2024-09-16 12:39:00,EMP-0066,Routing_Portal,View,33177
2024-09-16 12:45:00,EMP-0023,Customer_CRM,Download,15455316
2024-09-16 12:51:00,EMP-0067,Inventory_DB,View,32666
2024-09-16 12:56:00,EMP-0069,Customer_CRM,View,41466
2024-09-16 13:09:00,EMP-0130,Inventory_DB,Query,47824
2024-09-16 13:13:00,EMP-0012,Routing_Portal,View,40522
2024-09-16 13:26:00,EMP-0012,HR_Portal,View,59260
2024-09-16 13:35:00,EMP-0126,Financial_Ledger,Query,84196
2024-09-16 13:47:00,EMP-0062,Financial_Ledger,Query,43017
2024-09-16 13:53:00,EMP-0012,HR_Portal,View,74722
2024-09-16 14:03:00,EMP-0132,Routing_Portal,Download,11783700
2024-09-16 14:07:00,EMP-0098,Inventory_DB,View,58254
2024-09-16 14:17:00,EMP-0118,Inventory_DB,Query,38015
2024-09-16 14:28:00,EMP-0120,HR_Portal,Download,14785663
2024-09-16 14:43:00,EMP-0109,Routing_Portal,View,48772
2024-09-16 14:55:00,EMP-0147,Routing_Portal,Query,75824
2024-09-16 15:10:00,EMP-0061,Inventory_DB,View,63842
2024-09-16 15:18:00,EMP-0010,Inventory_DB,View,59655
2024-09-16 15:27:00,EMP-0055,Inventory_DB,Download,13553153
2024-09-16 15:34:00,EMP-0003,Routing_Portal,Download,19444130
2024-09-16 15:41:00,EMP-0054,Routing_Portal,Query,68244
2024-09-16 15:45:00,EMP-0085,Financial_Ledger,Query,53958
2024-09-16 16:07:00,EMP-0067,Inventory_DB,Query,39074
2024-09-16 16:18:00,EMP-0055,Inventory_DB,Query,55125
2024-09-16 16:21:00,EMP-0004,Financial_Ledger,View,22185
2024-09-16 16:32:00,EMP-0051,Financial_Ledger,Query,71438
2024-09-16 16:40:00,EMP-0048,Routing_Portal,Download,5202038
2024-09-16 16:49:00,EMP-0110,Routing_Portal,Query,73886
2024-09-16 16:59:00,EMP-0060,Financial_Ledger,Download,10511312
2024-09-16 17:05:00,EMP-0105,Routing_Portal,Query,36992
2024-09-16 17:09:00,EMP-0108,Routing_Portal,Query,41086
2024-09-16 17:15:00,EMP-0094,Inventory_DB,View,63809
2024-09-16 17:27:00,EMP-0049,Inventory_DB,View,39977
2024-09-16 17:41:00,EMP-0129,Financial_Ledger,Query,67766
2024-09-16 17:49:00,EMP-0145,Routing_Portal,View,72217
2024-09-16 17:55:00,EMP-0136,HR_Portal,Query,69699
2024-09-16 18:04:00,EMP-0093,Inventory_DB,View,30341
2024-09-16 18:09:00,EMP-0121,Inventory_DB,View,76115
2024-09-16 18:20:00,EMP-0014,HR_Portal,Download,12189809
2024-09-16 18:38:00,EMP-0096,Routing_Portal,Download,25810319
2024-09-16 20:12:00,EMP-0112,Inventory_DB,Download,12871491
2024-09-16 20:42:00,EMP-0138,Inventory_DB,Query,5332
2024-09-16 20:55:00,EMP-0122,Inventory_DB,View,70812
2024-09-16 21:56:00,EMP-0065,Inventory_DB,View,45545
2024-09-17 03:39:00,EMP-0030,HR_Portal,Download,9504671
2024-09-17 06:01:00,EMP-0123,Inventory_DB,View,29610
2024-09-17 06:07:00,EMP-0037,Inventory_DB,View,83685
2024-09-17 06:22:00,EMP-0027,Inventory_DB,View,46213
