transaction_id,account_id,timestamp,transaction_type,amount_myr
894c484b-10e4-45ae-8345-d2cc33e8a7ef,ACCT-0024,2025-08-14 13:00:00,Peer-to-Peer Transfer,149.37
c7875748-4676-4ab9-a665-3f98343bb375,ACCT-0251,2025-08-14 13:00:00,Bill Payment,92.63
dfa87db2-a990-4733-8837-a851cb422594,ACCT-0101,2025-08-14 13:00:00,Card Swipe,34.04
5b4b7f25-e196-4898-a39f-fa3596fd6374,ACCT-0243,2025-08-14 13:00:00,Card Swipe,108.89
1a8e8400-fb6b-42fd-b3da-d080034acdff,ACCT-0154,2025-08-14 13:00:00,Bill Payment,178.24
6620f8b2-37cb-492e-9481-ef1e00ccd3d2,ACCT-0089,2025-08-14 13:00:00,Bill Payment,234.02
9bcff466-4bb9-4c63-85f1-d82c8c710940,ACCT-0169,2025-08-14 14:00:00,Card Swipe,123.8
0d304721-17e9-4024-a844-bc1f1a236895,ACCT-0294,2025-08-14 14:00:00,Peer-to-Peer Transfer,32.5
3e54e0a1-d702-4c02-a781-012d926c9f5b,ACCT-0154,2025-08-14 15:00:00,Peer-to-Peer Transfer,114.75
0a1ae834-8a5e-4cb9-9e8b-88688dbd7526,ACCT-0299,2025-08-14 15:00:00,Bill Payment,87.05
ef1badb4-4dac-47bc-a063-757090fa45b1,ACCT-0204,2025-08-14 15:00:00,Card Swipe,141.93
d0dc98f4-529e-435c-a35e-0ba615100b6b,ACCT-0033,2025-08-14 16:00:00,Card Swipe,54.41
ff83558e-1500-42d7-a163-b36976625cf0,ACCT-0087,2025-08-14 16:00:00,Bill Payment,205.96
e2e72665-2c9e-4b3b-8809-58d0ee05caea,ACCT-0150,2025-08-14 16:00:00,Bill Payment,146.99
7f22f678-96de-47f9-959e-442ae71c15b4,ACCT-0047,2025-08-14 17:00:00,Card Swipe,56.51
6bf47f27-fb86-4273-a3ad-9f4e32384534,ACCT-0143,2025-08-14 17:00:00,Bill Payment,258.68
00d5636f-c7d5-4665-a5d6-cf596e3efa41,ACCT-0086,2025-08-14 18:00:00,Top-Up,174.28
f50744a5-a5a8-4cdf-b3a5-aa5c7be18e5c,ACCT-0136,2025-08-14 18:00:00,Peer-to-Peer Transfer,6.07
d3628ab2-869d-49a0-8cec-232f744eed47,ACCT-0234,2025-08-14 18:00:00,Card Swipe,25.37
f9da112f-6670-4c11-a2dc-b8ca525440bb,ACCT-0223,2025-08-14 18:00:00,Card Swipe,121.37
30a18a00-331d-4f6e-9c53-f62267795566,ACCT-0039,2025-08-14 19:00:00,Bill Payment,181.63
79d26526-fe1d-48eb-bb45-0b86f20c4421,ACCT-0137,2025-08-14 20:00:00,Peer-to-Peer Transfer,136.27
7232ee08-f86a-4e74-891f-e0ea78edb5c4,ACCT-0287,2025-08-15 08:00:00,Card Swipe,71.64
09286271-a547-4ee5-aa45-ae440196c40c,ACCT-0063,2025-08-15 08:00:00,Card Swipe,11.36
9de51ae3-e2cb-4cb1-bc3a-c8271042d26b,ACCT-0071,2025-08-15 08:00:00,Card Swipe,36.25
6fd67baf-8b0e-45e2-bb14-046222674568,ACCT-0102,2025-08-15 08:00:00,Card Swipe,94.49
a2fa7047-d94b-4fa0-9b8c-495e898591c6,ACCT-0214,2025-08-15 08:00:00,Card Swipe,130.84
88da3b59-596c-4f0a-abd3-a5183c4075ee,ACCT-0279,2025-08-15 08:00:00,Card Swipe,101.08
cabbf2a1-a55c-4c22-a117-c376ac6c2f66,ACCT-0017,2025-08-15 08:00:00,Card Swipe,26.81
efb56c2d-ff78-4b40-8aaa-43f4f630c20d,ACCT-0080,2025-08-15 08:00:00,Bill Payment,58.21
25ea1bcb-f0f2-42ff-a985-c4a2955ebcbe,ACCT-0175,2025-08-15 08:00:00,Peer-to-Peer Transfer,64.54
aa535766-849a-4bf3-bed2-50ec40acf2ad,ACCT-0266,2025-08-15 09:00:00,Bill Payment,229.56
e9be205f-daaa-45e6-a7f9-e19dcb64620e,ACCT-0226,2025-08-15 09:00:00,Top-Up,290.35
8b9ec1aa-b126-4ca6-9266-96ebd2662a2c,ACCT-0296,2025-08-15 09:00:00,Card Swipe,50.78
a9268cb6-95de-4a63-9521-2849232c7979,ACCT-0166,2025-08-15 09:00:00,Card Swipe,30.43
c493ad5d-05b5-4d5a-9d28-ef39539896ad,ACCT-0279,2025-08-15 10:00:00,Bill Payment,199.2
b1b43500-680b-4547-9238-cd1f9dd6a29a,ACCT-0074,2025-08-15 10:00:00,Peer-to-Peer Transfer,111.53
37332cd4-e390-4aa7-b79c-da8ad1979933,ACCT-0012,2025-08-15 11:00:00,Card Swipe,68.83
dad4ea99-041c-44d5-81fe-cc93d793e42d,ACCT-0027,2025-08-15 11:00:00,Card Swipe,96.84
b246ad4c-83fd-4bac-af8d-e2c3b749ea81,ACCT-0165,2025-08-15 11:00:00,Top-Up,584.74
8e870e07-687c-47ca-84e6-01831c198112,ACCT-0053,2025-08-15 11:00:00,Bill Payment,238.53
07126b7f-7aff-4be1-b23f-87fa072c3fa1,ACCT-0239,2025-08-15 11:00:00,Card Swipe,122.08
3ce54763-3879-4507-bea4-d9eeae4df772,ACCT-0229,2025-08-15 11:00:00,Top-Up,506.73
33fe9f69-3e57-4f63-b6fd-7a8ac72bdf1c,ACCT-0273,2025-08-15 12:00:00,Bill Payment,87.95
3cd3b684-0a6e-4b63-9e49-060617df44b4,ACCT-0282,2025-08-15 12:00:00,Card Swipe,48.63
25281f22-0199-4aa1-9c69-8a687d72f3de,ACCT-0261,2025-08-15 12:00:00,Bill Payment,260.21
3760a190-a8ef-492e-80fa-a7cc460d5636,ACCT-0154,2025-08-15 12:00:00,Card Swipe,57.58
e243cdb5-0355-44c5-a94b-1b282b4ee95c,ACCT-0274,2025-08-15 12:00:00,Card Swipe,76.31
c176b85d-d93f-45b1-9ce7-253e542f77d2,ACCT-0011,2025-08-15 13:00:00,Top-Up,574.01
50fa9e86-39ab-4141-b5ab-007036ac98ce,ACCT-0245,2025-08-15 13:00:00,Card Swipe,85.94
cd6d0fbf-71a8-4352-97c9-900e4e69f50f,ACCT-0291,2025-08-15 13:00:00,Top-Up,524.97
06302b01-9879-4dee-bd80-de92c805289b,ACCT-0289,2025-08-15 13:00:00,Bill Payment,136.9
cecffec3-fa11-4f3f-814a-15685696ba55,ACCT-0202,2025-08-15 13:00:00,Card Swipe,25.34
9d966242-4dfa-4b55-8e1c-e49a51689ddc,ACCT-0110,2025-08-15 14:00:00,Card Swipe,115.4
72610623-3743-41d8-9d42-0818c8dc9515,ACCT-0154,2025-08-15 14:00:00,Card Swipe,29.85
d8c7bc2b-2ae8-4e24-be9c-eeb54b368f88,ACCT-0053,2025-08-15 14:00:00,Card Swipe,104.4
25e2c241-4972-44f4-bcfd-b902246727bb,ACCT-0034,2025-08-15 14:00:00,Card Swipe,134.49
e5ace897-61ba-4d12-8d7c-5a4e00c21cb3,ACCT-0269,2025-08-15 14:00:00,Card Swipe,108.28
4aa8d6bd-f9e4-4f24-bc45-a3974c9dc0b6,ACCT-0051,2025-08-15 15:00:00,Top-Up,169.91
ecb55b03-577c-4191-87df-dece1ca41db3,ACCT-0237,2025-08-15 15:00:00,Card Swipe,21.42
158af2bf-e88a-4095-9d80-b5c3b0d47ddc,ACCT-0191,2025-08-15 15:00:00,Card Swipe,84.29
70dd8203-9a17-4008-b063-c209bca8b6fd,ACCT-0090,2025-08-15 15:00:00,Card Swipe,18.74
de47c2f5-80cb-44d2-9477-7cac23376656,ACCT-0162,2025-08-15 16:00:00,Card Swipe,82.22
3f3380e4-96e9-4982-911f-2cef20871802,ACCT-0151,2025-08-15 16:00:00,Peer-to-Peer Transfer,83.23
910f8d2c-d1b5-4a8f-8ea3-1ea34848e9c3,ACCT-0150,2025-08-15 16:00:00,Bill Payment,159.9
e44eaa66-bce4-4993-b2c1-3acd3b25c6fc,ACCT-0231,2025-08-15 16:00:00,Bill Payment,100.17
e99911ef-96fa-44a7-9526-2bc2a9773237,ACCT-0279,2025-08-15 16:00:00,Peer-to-Peer Transfer,22.64
60443281-5e8c-4215-b55a-921274ed75a8,ACCT-0267,2025-08-15 16:00:00,Card Swipe,46.67
e307526a-0ec2-4e29-93bf-ff398677c2b5,ACCT-0250,2025-08-15 17:00:00,Card Swipe,79.84
cc89a486-b563-4a09-b170-48a2a57e65de,ACCT-0254,2025-08-15 17:00:00,Card Swipe,77.03
9ceec6bb-057a-44a7-b7ec-d06af273f8c2,ACCT-0009,2025-08-15 17:00:00,Peer-to-Peer Transfer,25.46
38120ca2-f432-4a73-9b32-b122b390e9ce,ACCT-0101,2025-08-15 18:00:00,Card Swipe,90.06
ac11078d-32f6-48b7-b438-0c7dac65efe4,ACCT-0297,2025-08-15 18:00:00,Top-Up,797.88
f811084e-4c78-4e19-a82a-ac1fbde9abc2,ACCT-0263,2025-08-15 18:00:00,Peer-to-Peer Transfer,125.79
caa425ae-c124-4a29-ab95-413810ffaef1,ACCT-0059,2025-08-15 19:00:00,Peer-to-Peer Transfer,5.42
42b89cb1-7de2-428c-880d-f7b726ae9493,ACCT-0098,2025-08-15 19:00:00,Card Swipe,48.79
392d8ecc-3b4c-4da2-b21d-e06261656d96,ACCT-0124,2025-08-15 19:00:00,Card Swipe,23.72
6bf77524-40f3-4164-8667-a50e2c3554c0,ACCT-0079,2025-08-15 19:00:00,Top-Up,191.23
f9852ba3-057b-43a8-b442-353967399466,ACCT-0052,2025-08-15 19:00:00,Card Swipe,101.57
3a8efa2b-919a-4662-a197-55775087d677,ACCT-0115,2025-08-15 20:00:00,Card Swipe,54.04
4ccac19f-0d08-4ab1-a4ae-c77f1ad9c698,ACCT-0082,2025-08-15 20:00:00,Top-Up,941.3
6dc0ad57-eb58-40eb-b36f-db93c60d2be9,ACCT-0227,2025-08-15 20:00:00,Card Swipe,130.62
7b5a4a77-6eb4-47bd-8a30-fc598034d6cf,ACCT-0062,2025-08-15 20:00:00,Card Swipe,60.8
64a7c50a-dfae-4ade-a5d4-b17c600c83eb,ACCT-0004,2025-08-15 20:00:00,Card Swipe,102.99
c5146406-ed68-4d6d-acdd-fdbf09eff726,ACCT-0266,2025-08-16 08:00:00,Bill Payment,279.81
7e8f4b99-5243-45d9-a0db-4ea92e75af92,ACCT-0029,2025-08-16 08:00:00,Card Swipe,142.11
918c4b68-c034-4d59-bb6b-9d5864e24c38,ACCT-0047,2025-08-16 08:00:00,Card Swipe,21.52
eb9eb535-d000-48cc-90a1-35e20909946f,ACCT-0163,2025-08-16 09:00:00,Peer-to-Peer Transfer,126.67
9fc4685e-cc00-40f1-a42d-60b3ce172970,ACCT-0285,2025-08-16 09:00:00,Top-Up,668.48
0fb6b3b1-79b0-4e32-85f6-0b84c6411368,ACCT-0142,2025-08-16 09:00:00,Bill Payment,243.56
80adc39c-39d9-483a-83ad-d1d9da17967e,ACCT-0025,2025-08-16 09:00:00,Card Swipe,51.23
85252f69-60c6-443d-a9be-c451da5fcf3f,ACCT-0259,2025-08-16 09:00:00,Card Swipe,106.84
5e4fe9a7-a433-41b3-90e9-0e3d5dd4f9d4,ACCT-0087,2025-08-16 10:00:00,Card Swipe,17.99
c15eca57-3ffb-433a-8aa7-f76077222335,ACCT-0114,2025-08-16 11:00:00,Card Swipe,66.68
d0e71feb-ef49-48d2-b57d-86c001baa702,ACCT-0157,2025-08-16 11:00:00,Card Swipe,68.22
958203d9-a897-4c23-82b1-3ffc47d238c9,ACCT-0067,2025-08-16 11:00:00,Card Swipe,122.59
16b2b086-e1bc-4086-be47-42a11f696d27,ACCT-0180,2025-08-16 11:00:00,Card Swipe,115.49
4be4830f-ad5a-43b7-9c13-40f55610165d,ACCT-0294,2025-08-16 12:00:00,Bill Payment,240.89
0396974c-34c2-4c4c-bad3-98e9433efce1,ACCT-0031,2025-08-16 12:00:00,Card Swipe,129.96
c0a62d1b-0857-4521-b915-a0044ad5cef9,ACCT-0196,2025-08-16 12:00:00,Card Swipe,10.91
77378ce9-52d6-437b-8bc7-e1a75f5ddc4d,ACCT-0107,2025-08-16 12:00:00,Top-Up,711.21
73e4f844-f704-4bdf-902b-852e47740950,ACCT-0009,2025-08-16 12:00:00,Top-Up,614.17
cc5df56c-5917-4207-97dd-098dd8e2e614,ACCT-0130,2025-08-16 13:00:00,Bill Payment,228.69
0f1bf913-d803-4b6b-b7bf-81819fb79e3d,ACCT-0053,2025-08-16 13:00:00,Card Swipe,59.02
dd4a4062-bb0c-4db7-b015-68aaa6f328a6,ACCT-0154,2025-08-16 13:00:00,Top-Up,957.28
1238a78c-ab8d-4b56-b25c-734ad51b1443,ACCT-0208,2025-08-16 13:00:00,Card Swipe,41.14
daf30cb8-8d56-42e1-93d5-66f653ea3528,ACCT-0213,2025-08-16 14:00:00,Card Swipe,143.3
49499993-59d5-45ee-b8a3-51d9af1b6cb3,ACCT-0009,2025-08-16 14:00:00,Peer-to-Peer Transfer,31.42
2951e751-a7f2-4f1e-8607-04334c4c8cf0,ACCT-0286,2025-08-16 14:00:00,Top-Up,854.78
5f29dde9-f1a3-4eda-a7de-d643dabf4c4b,ACCT-0064,2025-08-16 14:00:00,Bill Payment,152.3
5d2b992f-b65b-4f9b-818d-14c69683d3cd,ACCT-0096,2025-08-16 14:00:00,Card Swipe,38.41
f8c575a8-5a5c-4fdd-9383-8f737626a3bd,ACCT-0191,2025-08-16 14:00:00,Card Swipe,120.41
f7e617a2-c4b5-4157-a452-070af32e2c47,ACCT-0051,2025-08-16 15:00:00,Peer-to-Peer Transfer,124.2
92bd2567-048d-4350-bd09-9cfd1468358f,ACCT-0062,2025-08-16 15:00:00,Card Swipe,146.94
1a2c7cff-6d7e-4a41-a815-878a9fa65e92,ACCT-0227,2025-08-16 15:00:00,Top-Up,611.08
0b3d7843-3b72-462c-b3d8-5c1bcce3e676,ACCT-0085,2025-08-16 15:00:00,Top-Up,575.81
769961de-2b7c-427b-869e-22696329a0fc,ACCT-0165,2025-08-16 15:00:00,Card Swipe,99.33
3cb2ea7a-e7f4-4f27-a08e-91bc8b7473de,ACCT-0136,2025-08-16 16:00:00,Card Swipe,50.74
744552d4-20f2-47c7-be55-8322fcb69fad,ACCT-0030,2025-08-16 16:00:00,Card Swipe,91.78
7612ef71-b7f9-422a-8cda-fbfa2a5d7b5a,ACCT-0176,2025-08-16 16:00:00,Card Swipe,59.28
6c1d3365-7ddf-46dd-af33-dbcfe2c80844,ACCT-0014,2025-08-16 16:00:00,Card Swipe,74.22
602c6d82-c50b-466c-a6d2-82a0ac1535b9,ACCT-0017,2025-08-16 17:00:00,Top-Up,798.01
fd6b92c4-797b-48b3-a2c4-75afed086652,ACCT-0291,2025-08-16 17:00:00,Top-Up,812.09
3c89414a-8dd1-40aa-b248-9d387970b923,ACCT-0155,2025-08-16 18:00:00,Card Swipe,55.83
2355bf74-2147-4104-8237-79d972c6dd87,ACCT-0188,2025-08-16 18:00:00,Bill Payment,133.14
fd17ef17-ff38-49d1-9874-15a05a2329ca,ACCT-0175,2025-08-16 18:00:00,Peer-to-Peer Transfer,58.54
4ac0676d-1869-46ff-aaef-7e4c6dffa884,ACCT-0175,2025-08-16 18:00:00,Bill Payment,226.98
c2360618-0c31-4f7f-9bba-055d2173662d,ACCT-0159,2025-08-16 18:00:00,Card Swipe,56.27
bebb9031-888e-4d35-a8bb-c9a252e66f5d,ACCT-0204,2025-08-16 19:00:00,Top-Up,661.42
6723ecbe-3b60-4093-a1c8-ed976e26db20,ACCT-0009,2025-08-16 19:00:00,Top-Up,666.57
7dee3d09-a333-4ab6-88b5-51a8918aa069,ACCT-0203,2025-08-16 19:00:00,Bill Payment,260.04
3b51fc61-dc31-4566-a1ed-3d884a0734d0,ACCT-0129,2025-08-16 20:00:00,Card Swipe,71.74
ea628638-499e-4039-9186-d2fc9b444aa4,ACCT-0009,2025-08-16 20:00:00,Card Swipe,17.07
251ca238-333e-4b4f-9844-0cea2119a805,ACCT-0190,2025-08-17 08:00:00,Card Swipe,24.98
4847fc89-9424-44fd-a0ee-3544878170f7,ACCT-0143,2025-08-17 08:00:00,Card Swipe,131.74
be72a2a0-18ed-4705-a4fa-d42b4e9b59f5,ACCT-0033,2025-08-17 08:00:00,Card Swipe,131.0
2eec0b87-51c5-4628-8a9e-f227b5d7203a,ACCT-0042,2025-08-17 08:00:00,Card Swipe,30.11
44354caa-18b6-4deb-8758-23c76852d145,ACCT-0239,2025-08-17 08:00:00,Top-Up,470.04
438b2cbd-6e28-48b6-9a4a-6646589eca62,ACCT-0040,2025-08-17 09:00:00,Card Swipe,87.46
c9011cf8-db7b-4042-b523-43b88cf5198f,ACCT-0278,2025-08-17 09:00:00,Peer-to-Peer Transfer,143.91
8bd85e5d-7dd7-428a-9cbb-34d6d65f0739,ACCT-0012,2025-08-17 09:00:00,Bill Payment,181.71
3f3411a0-bcfb-461c-8ba0-ff4ef13739ec,ACCT-0007,2025-08-17 09:00:00,Card Swipe,71.6
bc21d52a-0511-431b-be06-f9ee7869d061,ACCT-0143,2025-08-17 10:00:00,Bill Payment,235.78
7df04716-f23c-4bf8-8630-158972193857,ACCT-0057,2025-08-17 10:00:00,Card Swipe,144.66
dfa40240-2c69-415b-a7ad-0f2684b9296b,ACCT-0032,2025-08-17 11:00:00,Top-Up,309.11
1fab5293-d42d-4c29-a78e-bb00730af3da,ACCT-0115,2025-08-17 11:00:00,Bill Payment,104.49
487acdc5-a9d1-4a1f-8831-519582498f27,ACCT-0133,2025-08-17 11:00:00,Peer-to-Peer Transfer,14.87
aac82d3d-3daa-4052-b327-8fcc018ad8b3,ACCT-0299,2025-08-17 11:00:00,Card Swipe,141.46
0bc7e24e-5d3e-4314-9399-a1d95e852ea9,ACCT-0039,2025-08-17 11:00:00,Peer-to-Peer Transfer,11.1
ec049c59-6c88-4604-9e1f-fff1f4f376a4,ACCT-0185,2025-08-17 12:00:00,Bill Payment,270.06
1008fda3-ad72-41ea-b06d-60edaaa74ea4,ACCT-0115,2025-08-17 12:00:00,Card Swipe,63.71
9833b486-8a0f-475f-aa41-f56d3cc76c9c,ACCT-0062,2025-08-17 13:00:00,Card Swipe,94.53
f44b0604-30db-4cdc-8864-e390e506fb3f,ACCT-0255,2025-08-17 13:00:00,Card Swipe,38.16
f77c8789-be27-45fa-b260-ff60a7209e35,ACCT-0163,2025-08-17 13:00:00,Card Swipe,14.54
6a1b2cc3-9013-4c92-a456-6198a26287ba,ACCT-0227,2025-08-17 13:00:00,Card Swipe,18.44
ca7d26dd-7c05-4e31-b677-0e47712205e3,ACCT-0229,2025-08-17 13:00:00,Card Swipe,117.18
d0ee3c77-0689-40a3-a91e-44453d38635e,ACCT-0051,2025-08-17 13:00:00,Peer-to-Peer Transfer,143.41
b1ded3dc-df7b-41a6-80a2-43620e522390,ACCT-0093,2025-08-17 13:00:00,Peer-to-Peer Transfer,88.16
2c3f8e22-cbf7-40a2-959e-5033131e47f9,ACCT-0019,2025-08-17 13:00:00,Card Swipe,91.83
ffcbcb99-aea8-4309-a4f1-1b211c469c52,ACCT-0024,2025-08-17 13:00:00,Card Swipe,89.49
4c7979f3-b7f2-4f32-8214-8fdc98baefee,ACCT-0225,2025-08-17 13:00:00,Card Swipe,97.57
8393f1c3-10e5-4bbb-9af1-45e0bc3fc638,ACCT-0174,2025-08-17 13:00:00,Card Swipe,95.94
07ddf932-0369-4c76-b549-a6167534bc96,ACCT-0064,2025-08-17 13:00:00,Card Swipe,15.74
fd5693fc-d4ba-4c5f-a647-a340a38c3535,ACCT-0041,2025-08-17 14:00:00,Card Swipe,87.53
9e00cae8-2226-4dd7-a837-90629bd98170,ACCT-0045,2025-08-17 14:00:00,Bill Payment,245.52
0837cfa1-d115-4484-8c68-d73d417ce524,ACCT-0234,2025-08-17 14:00:00,Bill Payment,170.69
7f2fbed4-231c-4205-b961-832e0521f0d4,ACCT-0276,2025-08-17 15:00:00,Bill Payment,295.47
bbf6e7cc-04ee-4a18-ae36-a7362d1e6c9d,ACCT-0282,2025-08-17 15:00:00,Bill Payment,119.89
e7ab909e-fcd0-43a0-a504-599b859fbbbc,ACCT-0300,2025-08-17 15:00:00,Card Swipe,24.12
1f2f6f4a-0d22-4f06-ab6c-99a01820069d,ACCT-0046,2025-08-17 15:00:00,Card Swipe,114.52
9dc89de6-3859-4cb7-9241-3dd123398aa8,ACCT-0047,2025-08-17 15:00:00,Peer-to-Peer Transfer,70.49
e496311b-2b8d-46f2-9a54-0c51e5970e86,ACCT-0088,2025-08-17 15:00:00,Card Swipe,12.71
eadf5061-100f-444b-a802-999f215c7495,ACCT-0087,2025-08-17 16:00:00,Bill Payment,71.43
740ff7b5-24f2-4fbd-b5e8-3ea65aa7065d,ACCT-0169,2025-08-17 16:00:00,Top-Up,955.43
f0bce5ac-7cd0-4eb3-9a4c-675a9077cf98,ACCT-0004,2025-08-17 16:00:00,Top-Up,853.31
a4685728-4235-4da2-9565-1d4d3f4ca690,ACCT-0272,2025-08-17 16:00:00,Top-Up,162.34
67f0aa6f-a456-4e04-b6b7-456b8d64534e,ACCT-0233,2025-08-17 16:00:00,Card Swipe,88.0
d1b6704a-0655-4574-be5c-f5fe12dd2f49,ACCT-0086,2025-08-17 17:00:00,Card Swipe,138.46
d64d1d0b-faee-4960-9e7e-0011e11fb034,ACCT-0237,2025-08-17 18:00:00,Card Swipe,133.39
537302a1-5115-4d06-ac4b-19bb70cd654b,ACCT-0065,2025-08-17 18:00:00,Card Swipe,139.52
75c979ee-97c8-4dc3-84f1-44a8deac4fac,ACCT-0049,2025-08-17 19:00:00,Card Swipe,62.4
2728799e-fc63-4504-9b20-36e3c420a390,ACCT-0098,2025-08-17 19:00:00,Peer-to-Peer Transfer,119.82
f75cb352-fbf1-4453-93d5-538b979e0a9b,ACCT-0081,2025-08-17 19:00:00,Peer-to-Peer Transfer,46.72
841aa6c0-1c69-4c7c-b21e-43de009465d9,ACCT-0095,2025-08-17 20:00:00,Bill Payment,209.65
8465befb-d813-4aee-9dad-f69c3978fda7,ACCT-0278,2025-08-17 20:00:00,Peer-to-Peer Transfer,110.39
07313906-01d9-4e63-af35-3fef805a5026,ACCT-0118,2025-08-17 20:00:00,Top-Up,568.97
e8074e07-779e-461e-8f14-67720934a450,ACCT-0027,2025-08-17 20:00:00,Peer-to-Peer Transfer,109.24
a63bbefb-4839-4774-9bc9-dc6cf1f375dd,ACCT-0177,2025-08-17 20:00:00,Card Swipe,120.97
e718a6cd-6030-4ba2-878b-c9452e77325d,ACCT-0191,2025-08-18 08:00:00,Card Swipe,80.97
0fd2247e-642b-45e3-b31e-fde47dfa730f,ACCT-0101,2025-08-18 08:00:00,Top-Up,341.21
7c27c281-36fa-4370-b646-3ace95eb6825,ACCT-0136,2025-08-18 08:00:00,Bill Payment,156.21
2afb2b7a-bf57-4ce6-acc7-307dd39c2d77,ACCT-0268,2025-08-18 08:00:00,Card Swipe,113.01
e4a01069-9837-4fcf-96e1-4551383bef7a,ACCT-0096,2025-08-18 08:00:00,Peer-to-Peer Transfer,114.35
e3799dd3-9eb5-4432-b4fb-4331e70936cd,ACCT-0162,2025-08-18 08:00:00,Card Swipe,39.64
624a9a8c-0f3c-4070-b8d3-d9f406173a00,ACCT-0027,2025-08-18 09:00:00,Peer-to-Peer Transfer,46.92
07d1b251-2aa9-4e9e-a1f8-f4844ced3964,ACCT-0063,2025-08-18 09:00:00,Card Swipe,50.76
a3886571-a271-4cdc-8054-335a51090deb,ACCT-0292,2025-08-18 09:00:00,Top-Up,275.18
2c33d5dc-e56c-4944-a4c8-e9bab97360c0,ACCT-0173,2025-08-18 09:00:00,Peer-to-Peer Transfer,79.49
ffd3494f-8580-457e-b53d-a63ee3a0a6a8,ACCT-0089,2025-08-18 10:00:00,Bill Payment,242.18
5473544d-8195-4c7c-8a98-bbd1853ef285,ACCT-0175,2025-08-18 11:00:00,Peer-to-Peer Transfer,123.96
89eefded-cb37-468c-afd8-21d485078ea5,ACCT-0227,2025-08-18 11:00:00,Peer-to-Peer Transfer,113.1
1e9fbed1-69fb-457f-94a9-15c45aa7bb2d,ACCT-0266,2025-08-18 11:00:00,Card Swipe,124.03
6be326f1-9f38-403a-866c-f1cabc98b8db,ACCT-0232,2025-08-18 11:00:00,Card Swipe,76.9
ad123193-638f-4a8a-bb83-d56e9552a629,ACCT-0071,2025-08-18 11:00:00,Peer-to-Peer Transfer,54.39
7092b124-2bdf-4d32-9940-c72cdb5988f1,ACCT-0254,2025-08-18 12:00:00,Card Swipe,109.44
c164bf8f-9174-4801-9832-62e3b4070d49,ACCT-0165,2025-08-18 12:00:00,Card Swipe,72.4
a17aa364-36e4-41ca-9228-da7fd99a31b2,ACCT-0265,2025-08-18 12:00:00,Card Swipe,16.11
7bda2a7b-bb16-41ce-9aef-74cff3ae625b,ACCT-0107,2025-08-18 12:00:00,Top-Up,224.03
9c39e7e4-57c7-4fdb-bbb2-5dc826d3f50c,ACCT-0279,2025-08-18 12:00:00,Card Swipe,110.19
48541114-a65c-4bd6-9734-fb8df1dfc371,ACCT-0058,2025-08-18 12:00:00,Card Swipe,143.18
fc211690-8c71-4524-929d-a8167a5ea575,ACCT-0175,2025-08-18 13:00:00,Card Swipe,50.12
385e4a53-ede2-4b02-93e3-f8ae82e6415c,ACCT-0051,2025-08-18 13:00:00,Card Swipe,117.17
40709311-26f8-4161-a28e-3916930ac08b,ACCT-0276,2025-08-18 13:00:00,Bill Payment,73.45
bf478439-7c9b-4b19-b2cb-d21af70fa829,ACCT-0296,2025-08-18 14:00:00,Peer-to-Peer Transfer,117.83
a50e3670-c58e-4bbd-b011-0c68acb69871,ACCT-0150,2025-08-18 14:00:00,Card Swipe,40.35
9e345bcc-14b5-4a73-894b-37983a769bd7,ACCT-0151,2025-08-18 14:00:00,Peer-to-Peer Transfer,113.81
fe4bc38f-db1a-47ac-83da-43a74ddebe65,ACCT-0251,2025-08-18 14:00:00,Card Swipe,107.15
b828911c-b03e-4e0e-beec-e1ab6573e332,ACCT-0094,2025-08-18 14:00:00,Bill Payment,130.32
c1363e7b-ae90-49de-acb0-7e17e5cf85e7,ACCT-0264,2025-08-18 14:00:00,Bill Payment,250.6
0da04a34-e2a2-4e64-a7e9-4da378444ddb,ACCT-0081,2025-08-18 15:00:00,Card Swipe,5.44
01083c46-c5d8-43e3-83af-0dca522be0d6,ACCT-0062,2025-08-18 15:00:00,Peer-to-Peer Transfer,118.68
a81758c1-b6d1-4fc8-ac1e-ea93e6013348,ACCT-0117,2025-08-18 15:00:00,Card Swipe,136.49
b3c3ed0d-cc5b-4319-8910-7313b80889ae,ACCT-0286,2025-08-18 16:00:00,Card Swipe,88.82
76115417-85a3-4664-8568-d7d725935592,ACCT-0279,2025-08-18 16:00:00,Card Swipe,77.01
28ea2c1a-5f33-4694-b1cb-d8031bb04ffc,ACCT-0178,2025-08-18 16:00:00,Card Swipe,81.75
1e62ad67-2ae0-4d4d-816d-df6ce1f66973,ACCT-0143,2025-08-18 16:00:00,Bill Payment,77.05
3e5a94c3-8d52-4019-9db4-76acfd50a43a,ACCT-0194,2025-08-18 16:00:00,Card Swipe,143.59
c646e16e-75eb-4de7-a15c-ba2fb46c9fef,ACCT-0054,2025-08-18 17:00:00,Card Swipe,9.45
2723523d-4c30-4df3-bfaf-165e5ee8fb0d,ACCT-0068,2025-08-18 17:00:00,Top-Up,870.64
7d206397-212b-49d5-b903-37a501353112,ACCT-0231,2025-08-18 17:00:00,Bill Payment,215.73
bb16b12b-bedd-40cf-90d4-217c6461a99d,ACCT-0067,2025-08-18 17:00:00,Top-Up,577.25
6bc233b0-45f9-46ce-a57b-b0a86c776317,ACCT-0014,2025-08-18 17:00:00,Bill Payment,280.38
b46cc66b-44dd-4b40-b8d1-200af8ef45e4,ACCT-0124,2025-08-18 17:00:00,Peer-to-Peer Transfer,64.62
